visit_id,custom_visit_type_id,country,vendor_id,visit_date,vendor_account_id,bdr_id,bees_account_id,visit_status,visit_type,visit_priority,visit_objective,visit_justification,delivery_center_id,is_checkin_gps_compliant,is_checkout_gps_compliant,is_justification_gps_compliant,justification_latitude,justification_longitude,justification_datetime,is_visit_gps_compliant,visit_start_datetime,visit_end_datetime,visit_duration,checkin_latitude,checkin_longitude,checkout_latitude,checkout_longitude,updatedAt,checkin_checkout_distance_diff,cancelled_by,visit_classification,route_finish_justification,visit_min_duration,visit_max_duration,extract_date,loadAt
00020410-AR047686010007-2025-05-16,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-05-16,04768600020410,AR047686010007,null,CLOSED,PLANNED,0,null,null,04768601,true,true,null,null,null,null,true,2025-05-16T16:48:39.396Z,2025-05-16T16:55:49.396Z,7.166666666666667,-29.4242799,-66.8519533,-29.4247369,-66.8523283,2025-05-16T16:55:51.865Z,62.46094090948082,null,"VISITED, GPS OK",null,2,20,2025-06-01,2025-06-01T02:19:22.731672Z
00020410-AR047686010007-2024-10-22,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-10-22,04768600020410,AR047686010007,39533002-7fa1-48aa-9653-6aaa88e85688,PENDING,PLANNED,null,null,null,04768601,false,false,null,null,null,null,false,null,null,null,null,null,null,null,2024-10-22T00:22:51.1Z,null,null,NOT VISITED,null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00020410-AR047686010007-2024-08-13,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-08-13,04768600020410,AR047686010007,39533002-7fa1-48aa-9653-6aaa88e85688,CLOSED,PLANNED,0,null,null,04768601,true,true,null,null,null,null,true,2024-08-13T19:00:30.228Z,2024-08-13T19:05:26.228Z,4.933333333333334,-29.4247238,-66.8522939,-29.4245672,-66.8522869,2024-08-13T19:05:27.581Z,17.426342283470113,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00020410-AR047686010007-2025-02-28,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-02-28,04768600020410,AR047686010007,null,CLOSED,PLANNED,0,null,null,04768601,true,true,null,null,null,null,true,2025-02-28T15:53:28.524Z,2025-02-28T15:53:34.524Z,0.1,-29.4254697,-66.8525083,-29.4254695,-66.8525091,2025-02-28T15:53:35.907Z,0.08060878249267017,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00020410-AR047686010015-2024-12-06,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-12-06,04768600020410,AR047686010015,39533002-7fa1-48aa-9653-6aaa88e85688,CLOSED,PLANNED,0,null,null,04768601,true,true,null,null,null,null,true,2024-12-06T15:33:20.932Z,2024-12-06T15:38:39.932Z,5.316666666666666,-29.4247836,-66.8523056,-29.4247597,-66.8523174,2024-12-06T15:38:41.603Z,2.892875309629247,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00020410-AR047686010007-2025-03-28,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-03-28,04768600020410,AR047686010007,null,CLOSED,PLANNED,0,null,null,04768601,true,true,null,null,null,null,true,2025-03-28T14:41:35.887Z,2025-03-28T14:46:17.887Z,4.7,-29.4250386,-66.8522258,-29.4243522,-66.8520269,2025-03-28T14:46:19.807Z,78.71778172656113,null,"VISITED, GPS OK",null,2,20,2025-06-01,2025-06-01T02:19:22.731672Z
00020410-AR047686010007-2024-09-17,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-09-17,04768600020410,AR047686010007,39533002-7fa1-48aa-9653-6aaa88e85688,CLOSED,PLANNED,0,null,null,04768601,true,true,null,null,null,null,true,2024-09-17T14:45:19.232Z,2024-09-17T14:54:29.491Z,9.166666666666666,-29.4247665,-66.852266,-29.4247683,-66.8523311,2024-09-17T14:54:30.827Z,6.308181680480795,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00020410-AR047686010007-2025-01-10,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-01-10,04768600020410,AR047686010007,39533002-7fa1-48aa-9653-6aaa88e85688,CLOSED,PLANNED,0,null,null,04768601,true,true,null,null,null,null,true,2025-01-10T17:57:36.868Z,2025-01-10T18:10:40.868Z,13.066666666666666,-29.4246908,-66.8522135,-29.4246921,-66.8522872,2025-01-10T18:10:43.519Z,7.139393827277553,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00020410-AR047686010007-2024-09-03,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-09-03,04768600020410,AR047686010007,39533002-7fa1-48aa-9653-6aaa88e85688,CLOSED,PLANNED,0,null,null,04768601,true,true,null,null,null,null,true,2024-09-03T19:38:51.365Z,2024-09-03T19:43:04.801Z,4.216666666666667,-29.4241807,-66.8517236,-29.4247587,-66.8522649,2024-09-03T19:43:05.309Z,82.94081293506886,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00020410-AR047686010007-2024-10-01,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-10-01,04768600020410,AR047686010007,39533002-7fa1-48aa-9653-6aaa88e85688,CLOSED,PLANNED,0,null,null,04768601,true,true,null,null,null,null,true,2024-10-01T14:16:22.394Z,2024-10-01T14:26:46.473Z,10.4,-29.4247659,-66.852895,-29.424724,-66.8523615,2024-10-01T14:26:48.25Z,51.87969339405182,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00020410-AR047686010007-2025-04-11,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-04-11,04768600020410,AR047686010007,null,CLOSED,PLANNED,0,null,null,04768601,true,true,null,null,null,null,true,2025-04-11T14:52:26.857Z,2025-04-11T14:56:00.857Z,3.566666666666667,-29.4252019,-66.8522249,-29.4247426,-66.852326,2025-04-11T14:56:03.416Z,52.002066532472725,null,"VISITED, GPS OK",null,2,20,2025-06-01,2025-06-01T02:19:22.731672Z
00020410-AR047686010007-2025-01-24,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-01-24,04768600020410,AR047686010007,null,CLOSED,PLANNED,0,null,null,04768601,true,true,null,null,null,null,true,2025-01-24T15:03:54.418Z,2025-01-24T15:10:41.418Z,6.783333333333333,-29.4247359,-66.852259,-29.4247645,-66.8523151,2025-01-24T15:10:43.137Z,6.295617313342559,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00020410-AR047686010015-2024-11-15,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-11-15,04768600020410,AR047686010015,39533002-7fa1-48aa-9653-6aaa88e85688,CLOSED,PLANNED,0,null,null,04768601,true,true,null,null,null,null,true,2024-11-15T15:55:50.767Z,2024-11-15T16:03:14.774Z,7.4,-29.4247835,-66.8522589,-29.4247735,-66.852318,2024-11-15T16:03:16.33Z,5.83090458415076,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00020410-AR047686010007-2024-08-20,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-08-20,04768600020410,AR047686010007,39533002-7fa1-48aa-9653-6aaa88e85688,CLOSED,PLANNED,0,null,null,04768601,true,true,null,null,null,null,true,2024-08-20T19:01:39.86Z,2024-08-20T19:05:57.487Z,4.3,-29.4246444,-66.8523707,-29.4248131,-66.8522668,2024-08-20T19:06:00.939Z,21.287226884973045,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00020410-AR047686010007-2025-02-14,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-02-14,04768600020410,AR047686010007,null,CLOSED,PLANNED,0,null,null,04768601,true,true,null,null,null,null,true,2025-02-14T14:08:09.514Z,2025-02-14T14:17:04.514Z,8.916666666666666,-29.4253415,-66.8522024,-29.4248301,-66.8523058,2025-02-14T14:17:06.301Z,57.740232955468876,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00020410-AR047686010007-2024-08-06,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-08-06,04768600020410,AR047686010007,39533002-7fa1-48aa-9653-6aaa88e85688,CLOSED,PLANNED,0,null,null,04768601,true,true,null,null,null,null,true,2024-08-06T18:40:59.112Z,2024-08-06T18:43:02.576Z,2.05,-29.4246954,-66.8522574,-29.4247394,-66.852281,2024-08-06T18:43:04.349Z,5.400160865770578,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00020410-AR047686010007-2024-07-23,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-07-23,04768600020410,AR047686010007,39533002-7fa1-48aa-9653-6aaa88e85688,CLOSED,PLANNED,0,null,null,04768601,true,true,null,null,null,null,true,2024-07-23T13:56:38.041Z,2024-07-23T14:03:32.607Z,6.9,-29.4244054,-66.8522543,-29.4248078,-66.8523581,2024-07-23T14:03:34.286Z,45.860354306554925,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00020410-AR047686010007-2025-04-25,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-04-25,04768600020410,AR047686010007,null,CLOSED,PLANNED,0,null,null,04768601,true,true,null,null,null,null,true,2025-04-25T14:40:41.602Z,2025-04-25T14:46:30.602Z,5.816666666666666,-29.4253479,-66.8521682,-29.4249527,-66.8521896,2025-04-25T14:46:32.987Z,43.99314512989376,null,"VISITED, GPS OK",null,2,20,2025-06-01,2025-06-01T02:19:22.731672Z
00020410-AR047686010007-2025-01-03,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-01-03,04768600020410,AR047686010007,39533002-7fa1-48aa-9653-6aaa88e85688,CLOSED,PLANNED,0,null,null,04768601,true,true,null,null,null,null,true,2025-01-03T17:46:56.409Z,2025-01-03T17:54:53.409Z,7.95,-29.4246807,-66.852329,-29.424678,-66.8522713,2025-01-03T17:54:55.924Z,5.5963713056927356,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00020410-AR047686010007-2025-03-07,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-03-07,04768600020410,AR047686010007,null,CLOSED,PLANNED,0,null,null,04768601,true,true,null,null,null,null,true,2025-03-07T14:31:27.881Z,2025-03-07T14:38:18.881Z,6.85,-29.4252265,-66.8522043,-29.4247446,-66.852303,2025-03-07T14:38:21.696Z,54.430877646538704,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00020410-AR047686010015-2024-11-22,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-11-22,04768600020410,AR047686010015,39533002-7fa1-48aa-9653-6aaa88e85688,CLOSED,PLANNED,0,null,null,04768601,true,true,null,null,null,null,true,2024-11-22T15:22:29.844Z,2024-11-22T15:28:20.844Z,5.85,-29.4246864,-66.8524016,-29.4247747,-66.8523444,2024-11-22T15:28:23.418Z,11.273586823086577,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00020410-AR047686010007-2025-02-21,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-02-21,04768600020410,AR047686010007,null,CLOSED,PLANNED,0,null,null,04768601,true,true,null,null,null,null,true,2025-02-21T14:24:07.506Z,2025-02-21T14:34:01.506Z,9.9,-29.4248338,-66.8522459,-29.4248279,-66.8522614,2025-02-21T14:34:04.13Z,1.6382847474443014,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00020410-AR047686010007-2025-05-02,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-05-02,04768600020410,AR047686010007,null,CLOSED,PLANNED,0,null,null,04768601,true,true,null,null,null,null,true,2025-05-02T14:01:23.776Z,2025-05-02T14:10:20.776Z,8.95,-29.4248471,-66.8522952,-29.4248225,-66.8522564,2025-05-02T14:10:22.318Z,4.647968973335813,null,"VISITED, GPS OK",null,2,20,2025-06-01,2025-06-01T02:19:22.731672Z
00020410-AR047686010007-2025-01-31,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-01-31,04768600020410,AR047686010007,null,PENDING,PLANNED,null,null,null,04768601,false,false,null,null,null,null,false,null,null,null,null,null,null,null,2025-01-31T00:16:47.118Z,null,null,NOT VISITED,null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00020410-AR047686010007-2025-01-17,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-01-17,04768600020410,AR047686010007,39533002-7fa1-48aa-9653-6aaa88e85688,CLOSED,PLANNED,0,null,null,04768601,true,true,null,null,null,null,true,2025-01-17T14:56:51.204Z,2025-01-17T15:14:58.204Z,18.116666666666667,-29.4247283,-66.8523429,-29.4244968,-66.852423,2025-01-17T15:15:00.772Z,26.885243586720954,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00020410-AR047686010007-2024-08-27,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-08-27,04768600020410,AR047686010007,39533002-7fa1-48aa-9653-6aaa88e85688,CLOSED,PLANNED,0,null,null,04768601,true,true,null,null,null,null,true,2024-08-27T18:35:06.037Z,2024-08-27T18:38:59.03Z,3.8833333333333333,-29.4243128,-66.8521742,-29.4247265,-66.8523235,2024-08-27T18:39:00.644Z,48.220514357438034,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00020410-AR047686010007-2025-03-14,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-03-14,04768600020410,AR047686010007,null,CLOSED,PLANNED,0,null,null,04768601,true,true,null,null,null,null,true,2025-03-14T14:14:58.765Z,2025-03-14T14:31:02.765Z,16.066666666666666,-29.4248625,-66.8522591,-29.4247904,-66.8523342,2025-03-14T14:31:04.112Z,10.82492120936347,null,"VISITED, GPS OK",null,2,20,2025-06-01,2025-06-01T02:19:22.731672Z
00020410-AR047686010007-2024-12-20,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-12-20,04768600020410,AR047686010007,39533002-7fa1-48aa-9653-6aaa88e85688,CLOSED,PLANNED,0,null,null,04768601,true,true,null,null,null,null,true,2024-12-20T19:17:54.247Z,2024-12-20T19:23:37.247Z,5.716666666666667,-29.4248936,-66.8522971,-29.4249215,-66.8522917,2024-12-20T19:23:39.961Z,3.1461173502117172,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00020410-AR047686010007-2025-05-30,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-05-30,04768600020410,AR047686010007,null,CLOSED,PLANNED,0,null,null,04768601,true,true,null,null,null,null,true,2025-05-30T14:48:35.381Z,2025-05-30T14:51:04.381Z,2.4833333333333334,-29.4254071,-66.8529373,-29.4246471,-66.8524576,2025-05-30T14:51:07.614Z,96.43711446697833,null,"VISITED, GPS OK",null,2,20,2025-06-01,2025-06-01T02:19:22.731672Z
00020410-AR047686010007-2024-09-24,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-09-24,04768600020410,AR047686010007,39533002-7fa1-48aa-9653-6aaa88e85688,CLOSED,PLANNED,0,null,null,04768601,true,true,null,null,null,null,true,2024-09-24T19:02:08.424Z,2024-09-24T19:05:30.05Z,3.3666666666666667,-29.4254844,-66.8522631,-29.4247803,-66.8522966,2024-09-24T19:05:32.131Z,78.35965443705929,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00020410-AR047686010007-2024-10-29,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-10-29,04768600020410,AR047686010007,39533002-7fa1-48aa-9653-6aaa88e85688,CLOSED,PLANNED,0,null,null,04768601,true,true,null,null,null,null,true,2024-10-29T18:25:33.854Z,2024-10-29T18:27:50.471Z,2.283333333333333,-29.4248398,-66.8522679,-29.4247689,-66.8522386,2024-10-29T18:27:52.884Z,8.37889978498697,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00020410-AR047686010007-2024-12-27,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-12-27,04768600020410,AR047686010007,39533002-7fa1-48aa-9653-6aaa88e85688,CLOSED,PLANNED,0,null,null,04768601,true,true,null,null,null,null,true,2024-12-27T18:19:03.479Z,2024-12-27T18:21:51.479Z,2.8,-29.4247694,-66.8523039,-29.4247254,-66.8523074,2024-12-27T18:21:54.347Z,4.90431241595424,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00020410-AR047686010007-2025-05-09,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-05-09,04768600020410,AR047686010007,null,CLOSED,PLANNED,0,null,null,04768601,true,true,null,null,null,null,true,2025-05-09T17:37:21.332Z,2025-05-09T17:44:33.332Z,7.2,-29.4249365,-66.8522368,-29.4246961,-66.8521704,2025-05-09T17:44:35.233Z,27.4939783254514,null,"VISITED, GPS OK",null,2,20,2025-06-01,2025-06-01T02:19:22.731672Z
00020410-AR047686010007-2024-07-16,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-07-16,04768600020410,AR047686010007,39533002-7fa1-48aa-9653-6aaa88e85688,CLOSED,PLANNED,0,null,null,04768601,true,true,null,null,null,null,true,2024-07-16T14:10:38.475Z,2024-07-16T14:17:57.245Z,7.316666666666666,-29.4247885,-66.8523432,-29.4247551,-66.8523272,2024-07-16T14:17:58.619Z,4.0242369973835395,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00020410-AR047686010007-2024-07-30,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-07-30,04768600020410,AR047686010007,39533002-7fa1-48aa-9653-6aaa88e85688,CLOSED,PLANNED,0,null,null,04768601,true,true,null,null,null,null,true,2024-07-30T13:12:10.296Z,2024-07-30T13:14:37.724Z,2.45,-29.4247252,-66.8523045,-29.4247223,-66.8523482,2024-07-30T13:14:40.141Z,4.244660752415616,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00020410-AR047686010007-2024-09-10,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-09-10,04768600020410,AR047686010007,39533002-7fa1-48aa-9653-6aaa88e85688,CLOSED,PLANNED,0,null,null,04768601,true,true,null,null,null,null,true,2024-09-10T18:59:13.63Z,2024-09-10T19:03:07.484Z,3.9,-29.4246794,-66.8522636,-29.4248269,-66.85228,2024-09-10T19:03:09.674Z,16.47800597677822,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00020410-AR047686010007-2025-02-07,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-02-07,04768600020410,AR047686010007,null,CLOSED,PLANNED,0,null,null,04768601,true,true,null,null,null,null,true,2025-02-07T15:21:23.552Z,2025-02-07T15:27:17.552Z,5.9,-29.4247625,-66.8522403,-29.4247853,-66.8522209,2025-02-07T15:27:19.496Z,3.1555962668398974,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00020410-AR047686010015-2024-11-08,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-11-08,04768600020410,AR047686010015,39533002-7fa1-48aa-9653-6aaa88e85688,CLOSED,PLANNED,0,null,null,04768601,true,true,null,null,null,null,true,2024-11-08T16:09:36.641Z,2024-11-08T16:12:06.107Z,2.5,-29.4247323,-66.8522861,-29.4247226,-66.8523833,2024-11-08T16:12:07.922Z,9.475517015204796,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00020410-AR047686010007-2025-03-21,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-03-21,04768600020410,AR047686010007,null,CLOSED,PLANNED,0,null,null,04768601,true,true,null,null,null,null,true,2025-03-21T14:41:57.233Z,2025-03-21T14:44:16.233Z,2.316666666666667,-29.4249778,-66.8521778,-29.4248467,-66.8522214,2025-03-21T14:44:19.883Z,15.17695011887499,null,"VISITED, GPS OK",null,2,20,2025-06-01,2025-06-01T02:19:22.731672Z
00020410-AR047686010007-2025-04-04,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-04-04,04768600020410,AR047686010007,null,CLOSED,PLANNED,0,null,null,04768601,true,true,null,null,null,null,true,2025-04-04T14:15:27.242Z,2025-04-04T14:19:17.242Z,3.8333333333333335,-29.4248047,-66.8522522,-29.4247654,-66.8522248,2025-04-04T14:19:19.545Z,5.112615224173597,null,"VISITED, GPS OK",null,2,20,2025-06-01,2025-06-01T02:19:22.731672Z
00020410-AR047686010007-2024-12-13,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-12-13,04768600020410,AR047686010007,39533002-7fa1-48aa-9653-6aaa88e85688,CLOSED,PLANNED,0,null,null,04768601,true,true,null,null,null,null,true,2024-12-13T16:12:04.287Z,2024-12-13T16:18:24.287Z,6.333333333333333,-29.4247716,-66.8523374,-29.4247414,-66.8523246,2024-12-13T16:18:27.22Z,3.579611606533354,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00020410-AR047686010007-2024-10-08,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-10-08,04768600020410,AR047686010007,39533002-7fa1-48aa-9653-6aaa88e85688,CLOSED,PLANNED,0,null,null,04768601,true,true,null,null,null,null,true,2024-10-08T16:05:10.756Z,2024-10-08T16:07:55.831Z,2.75,-29.4247643,-66.852337,-29.4247788,-66.852317,2024-10-08T16:07:58.056Z,2.5202492815694217,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00020410-AR047686010015-2024-11-29,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-11-29,04768600020410,AR047686010015,39533002-7fa1-48aa-9653-6aaa88e85688,CLOSED,PLANNED,0,null,null,04768601,true,true,null,null,null,null,true,2024-11-29T15:20:09.057Z,2024-11-29T15:27:53.057Z,7.733333333333333,-29.4248051,-66.8522677,-29.4247552,-66.8523596,2024-11-29T15:27:54.931Z,10.488482560150183,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00020429-AR047686010012-2024-11-13,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-11-13,04768600020429,AR047686010012,2a831307-05a8-4c65-bed0-3a0d2e590ac1,CLOSED,PLANNED,0,null,null,04768601,true,true,null,null,null,null,true,2024-11-13T23:12:14.713Z,2024-11-13T23:15:39.066Z,3.4166666666666665,-29.4321387,-66.849046,-29.4321304,-66.8490358,2024-11-13T23:15:41.652Z,1.3518680463687822,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00020429-AR047686010012-2024-11-27,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-11-27,04768600020429,AR047686010012,2a831307-05a8-4c65-bed0-3a0d2e590ac1,CLOSED,PLANNED,0,null,null,04768601,true,true,null,null,null,null,true,2024-11-27T23:01:22.828Z,2024-11-27T23:05:34.828Z,4.2,-29.4321545,-66.8490623,-29.4320964,-66.8489702,2024-11-27T23:05:37.169Z,11.013256202844381,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00020429-AR047686010012-2025-01-08,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-01-08,04768600020429,AR047686010012,2a831307-05a8-4c65-bed0-3a0d2e590ac1,CLOSED,PLANNED,0,null,null,04768601,true,true,null,null,null,null,true,2025-01-08T22:33:22.32Z,2025-01-08T22:35:55.32Z,2.55,-29.4322022,-66.8487842,-29.4322798,-66.8488838,2025-01-08T22:35:58.006Z,12.94194135118837,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00020429-AR047686010012-2025-05-14,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-05-14,04768600020429,AR047686010012,null,CLOSED,PLANNED,0,null,null,04768601,true,true,null,null,null,null,true,2025-05-15T02:16:17.082Z,2025-05-15T02:19:00.082Z,2.716666666666667,-29.4315806,-66.8489726,-29.4318951,-66.8490842,2025-05-15T02:19:03.775Z,36.6028677912338,null,"VISITED, GPS OK",null,2,25,2025-06-01,2025-06-01T02:19:22.731672Z
00020429-AR047686010012-2025-02-05,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-02-05,04768600020429,AR047686010012,null,CLOSED,PLANNED,0,null,null,04768601,true,true,null,null,null,null,true,2025-02-06T01:44:01.94Z,2025-02-06T01:46:48.94Z,2.783333333333333,-29.4321089,-66.8491535,-29.4320838,-66.8490445,2025-02-06T01:46:50.693Z,10.918742328696394,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00020429-AR047686010012-2025-03-19,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-03-19,04768600020429,AR047686010012,null,CLOSED,PLANNED,0,null,null,04768601,true,true,null,null,null,null,true,2025-03-20T01:02:05.867Z,2025-03-20T01:04:12.867Z,2.1166666666666667,-29.4320604,-66.8490776,-29.4320383,-66.8490954,2025-03-20T01:04:14.836Z,3.0017403675523755,null,"VISITED, GPS OK",null,2,25,2025-06-01,2025-06-01T02:19:22.731672Z
00020429-AR047686010012-2024-10-16,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-10-16,04768600020429,AR047686010012,2a831307-05a8-4c65-bed0-3a0d2e590ac1,CANCELLED,PLANNED,null,null,null,04768601,false,false,null,null,null,null,false,null,null,null,null,null,null,null,2024-10-16T03:25:08.265Z,null,null,CANCELLED VISIT,null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00020429-AR047686010012-2024-10-02,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-10-02,04768600020429,AR047686010012,2a831307-05a8-4c65-bed0-3a0d2e590ac1,CANCELLED,PLANNED,null,null,null,04768601,false,false,null,null,null,null,false,null,null,null,null,null,null,null,2024-10-02T05:43:10.619Z,null,null,CANCELLED VISIT,null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00020429-AR047686010012-2024-12-11,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-12-11,04768600020429,AR047686010012,2a831307-05a8-4c65-bed0-3a0d2e590ac1,CLOSED,PLANNED,0,null,null,04768601,true,true,null,null,null,null,true,2024-12-12T00:22:41.548Z,2024-12-12T00:24:45.548Z,2.066666666666667,-29.4319513,-66.8490658,-29.4319513,-66.8490659,2024-12-12T00:24:47.338Z,0.009684423226266226,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
